ZIP_Code_of_Residence,Total_Births_2018_2022,Total_LBW_Count_2018_2022,LBW_Rate,avg_traffic_pct,avg_diesel_pm,avg_cancer_risk,avg_resp_hazard,avg_ej_index,svi_score,socioeconomic_status,household_characterisitcs,race_ethnicity_minority_status,housing_type_transportation,educational_attainment,homeownership_rate,poverty_rate,white_prop,black_prop,asian_prop,hispanic_prop,insurance_coverage_prop,log_median_household_income,combined_noise_mean_db
91344,2289.5,192.5,8.407949333915703,74.61735489334815,0.5306077873113264,37.68205516612102,0.8238245817216283,0.384138646627066,0.6164,0.5304,0.5886,0.5768,0.6257,25.0,0.7252216412821095,7.218447142698007,0.5399910883368608,0.030076863094575,0.174724295421633,0.3175336972262448,0.991014073001374,11.625334084289156,58.11333383948991
91345,967.5,88.0,9.095607235142118,91.8764701278508,0.6795087475885748,38.96482015302192,0.8913263517534957,0.5406913536328023,0.783,0.6211,0.7341,0.8329,0.883,16.0,0.7508317929759705,7.759320383096152,0.3144310372815324,0.0202911097884313,0.1031870569774362,0.6715545695579244,0.9829554677777176,11.44702067758251,58.28786888244395
91350,2233.0,172.0,7.702642185400806,53.85753204459942,0.2816793752050139,34.136314459265336,0.6053075092602622,0.2872484104058339,0.2661,0.1532,0.3326,0.5518,0.3783,27.8,0.8164561748468577,6.402141028624622,0.5712357458692111,0.0440539911566209,0.1289737025831975,0.3054456597626251,0.9963928322085176,11.83229514012029,57.343624458378855
91351,1785.5,148.5,8.316998039764771,62.11154700183599,0.3162323759537397,34.121754707798594,0.623740742756845,0.4401124327445595,0.6579,0.5398,0.7399,0.6759,0.5852,18.8,0.7415381631267578,9.465373198274015,0.5548550968571166,0.0297150901245524,0.0697126419193928,0.514612724546317,1.0,11.554201756282067,56.78108128297141
91352,2467.0,192.0,7.782732063234699,83.74434389273057,0.6583420068017056,40.59517881332209,0.9968138006146005,0.6142184031388257,0.9053,0.8778,0.8216,0.7949,0.8835,11.9,0.5312525667351129,13.170763799039497,0.4106927479660534,0.0222582838095655,0.0484419201333304,0.6979232911558957,0.9955483432380868,11.129202278980468,58.65479155222226
91354,1546.0,134.0,8.667529107373868,43.8957051321806,0.2899543423528977,34.25243536912677,0.621129889522598,0.2778826191674875,0.0918,0.1152,0.1506,0.5048,0.1414,32.8,0.7926535899333826,4.945670268470596,0.5847634613638427,0.0515451436181482,0.1957686370652864,0.1944066103695632,0.9996973274009504,11.887532660691894,53.608135753525886
91355,1387.5,112.5,8.108108108108109,62.72499122237912,0.3524689518570816,35.22198623228594,0.6554821766875629,0.2671135705354031,0.4778,0.355,0.4542,0.4108,0.6095,32.9,0.6451504454530174,8.884413483442835,0.6712667965267919,0.024662418699858,0.1189540757370662,0.2158869556604708,0.997589884116346,11.605978554006,57.77508308095342
91356,1458.5,147.0,10.0788481316421,87.94970475705604,0.7379162812390823,39.95379635372039,0.9972195644845028,0.2947986666700993,0.6094,0.5018,0.602,0.3626,0.7161,32.1,0.5748130723347056,9.225791692538971,0.6765253766462956,0.0619301284355697,0.0733684107323768,0.1656916892708912,0.9944115820778456,11.566589447055774,55.957987758868285
91361,630.0,77.0,12.22222222222222,39.10190380402068,0.3068211542033359,28.92933618885202,0.6243767351750901,0.1531905016047283,0.1813,0.1684,0.2474,0.2374,0.3418,33.7,0.696078431372549,6.105689756305658,0.7716632005545779,0.0114648322934997,0.0804138004585933,0.1097424412094064,0.9950941182744094,11.75433320589002,54.18081829214489
91362,1331.0,116.0,8.715251690458302,85.64577629135059,0.3954044917366492,30.460117124731887,0.7060679116282764,0.1735812709618649,0.2982,0.2287,0.365,0.3127,0.4264,30.4,0.7018620092378753,8.433505575197172,0.7527060103345118,0.0190100625509926,0.0932553712265433,0.1656513462061463,0.9981234702202882,11.820395458727704,57.83903945840016
91364,1216.0,104.5,8.59375,83.3758464662839,0.5856641937241878,38.3652284881266,0.9025441403812235,0.2225876835472882,0.3982,0.2766,0.3569,0.3552,0.6008,32.6,0.6688979433449748,6.751260212063272,0.685624891361029,0.0559707978446028,0.1032852424821832,0.1315139926994611,0.9933599860942116,11.762173314903867,56.709156728551626
91367,2301.0,195.0,8.47457627118644,82.52661351689834,0.6130437992968908,38.46342819205173,0.9101378363656516,0.3083472407729559,0.4965,0.4257,0.3604,0.404,0.6286,35.3,0.4894702204672589,11.441754714457671,0.6558557353662342,0.0724666755828986,0.1284383219651375,0.1545405911461816,0.9997102224599884,11.57453783409775,55.722227478863445
91381,791.0,82.5,10.429835651074589,59.04441472868674,0.2596476826403511,33.153020003733985,0.5817956353278324,0.3035771449584643,0.3316,0.3491,0.4693,0.5864,0.2265,33.9,0.6257884700014669,4.903182515337424,0.5052722392638037,0.0556460889570552,0.2384010736196319,0.1969900306748466,1.0,11.910848872478365,56.941646241629094
91384,1164.5,96.5,8.286818376985831,62.26906429844025,0.2200292919059288,31.65097859635977,0.6148853170010176,0.3090730112611298,0.4702,0.383,0.2694,0.6204,0.6107,22.6,0.8492186400112628,3.464487198032692,0.5452770143208447,0.0485679155214812,0.0865036887024446,0.4146173875307392,0.8490525097642123,11.755212602931618,57.23686645706116
91387,2489.5,201.5,8.093994778067886,82.84294106208523,0.3881198001002579,34.023129094717305,0.6387957798819777,0.4434996823795021,0.548,0.4889,0.4739,0.6555,0.5174,23.6,0.6420632658877173,10.249508672989831,0.510082884730411,0.0737204135691702,0.0978595231991797,0.4340126463300008,0.999871827736478,11.618095962575769,58.71686423335323
91390,762.0,71.5,9.383202099737533,29.431663540879992,0.2124410436159618,31.51085022474666,0.5319941405182881,0.235029743892295,0.1444,0.1064,0.2387,0.3785,0.3117,27.4,0.8737487891507911,5.272054939249868,0.6867406233491812,0.0218172213417855,0.0543053354463814,0.2652403592181722,0.9949815108293714,11.887690786828754,57.20120022679823
91401,2031.5,144.5,7.112970711297072,72.7592928711677,0.6713201200806261,42.917723434595175,1.0557687833918663,0.4539422160972745,0.7877,0.8655,0.4745,0.6034,0.8065,25.1,0.3390362895141349,17.348579596212257,0.52073815053983,0.0541616682406391,0.0481125092524056,0.4415886061410449,0.9994639985706628,11.191010751555998,55.08200107510351
91402,3907.0,345.0,8.830304581520348,73.22338795823549,0.6111234800078933,40.7666788202387,0.97817909773954,0.687264184467358,0.9801,0.9725,0.9235,0.9008,0.9085,15.1,0.3590537033339988,19.086801006815136,0.1837879211622532,0.0323240649425202,0.1517729661303855,0.7005019356168215,0.9940385945802728,10.917449311583727,56.2721856896508
91403,1463.0,135.5,9.26179084073821,93.45735075946487,0.8933472700757047,43.47546448090147,1.1603736205659914,0.2298941992858332,0.314,0.3924,0.1251,0.3541,0.4519,37.9,0.4193575442422209,7.582956696411326,0.6939776721906749,0.0604936840885386,0.0814308340093483,0.165642986827365,1.0,11.589608689741183,59.22825138021447
91405,3179.5,253.5,7.972951721968863,71.2668088966387,0.6424361901830707,41.62533140064497,1.0431093096626722,0.6435906725265481,0.9515,0.9444,0.7764,0.7705,0.9623,19.3,0.2690800217746325,19.653387675605487,0.3685596292221961,0.0427584714432562,0.0898991902760996,0.6098176768678654,0.9943914446989234,10.974471674086764,57.8106388040668
91406,2936.0,229.0,7.799727520435967,85.52884891536307,0.6730580593929516,41.52230350364591,1.0877837468357294,0.5690094218228458,0.8608,0.8801,0.7486,0.7394,0.792,18.1,0.3920285227756492,16.81620241759892,0.3862527216758015,0.0440723778061416,0.0743486748254373,0.5763758540430963,0.9987799384338164,11.181904343985003,58.64637841042136
91411,1385.5,137.5,9.924215084806928,81.32541519976077,0.7015713478075895,42.13634079862384,1.084656358383124,0.4830869894866494,0.8327,0.8865,0.4629,0.681,0.8876,27.2,0.2967021045779995,17.15142049052303,0.4611000886487399,0.0726497530499387,0.0886487399214825,0.476972434463253,0.9882223816961458,11.207337365538308,57.44535744464844
91423,1573.5,133.5,8.484270734032412,87.76854543433926,0.8074471426114458,43.492890782554944,1.113497292716598,0.2440314126070571,0.3029,0.4982,0.0991,0.3048,0.3772,40.1,0.3792779492685545,7.830245068738792,0.7297008210903828,0.0497058545946456,0.054487683644257,0.1388303394469437,0.9964136282127914,11.554115391795092,57.35478796063497
91436,711.0,77.0,10.829817158931084,74.9532654987046,0.66197965634688,41.14568858605168,0.9976832908076112,0.1525813145079427,0.1766,0.1637,0.3662,0.128,0.2903,34.8,0.7751886001676446,6.454601605929586,0.8381099444101298,0.0208770846201358,0.0450277949351451,0.077455219271155,0.9967263743051268,11.953410166179433,57.55528241841898
91501,936.5,100.5,10.731446876668446,69.79367280956225,0.6222056580092358,40.44766801677347,0.9806278817932804,0.2875415031813597,0.6222,0.6082,0.7184,0.3127,0.5249,28.6,0.3783469150174621,12.25265157511477,0.7341037412273759,0.0167273494802385,0.0871721808875521,0.1665347475067278,0.9996833940161468,11.292253855887797,51.60267448343464
91502,532.5,77.0,14.460093896713616,87.18601794969904,0.7514600718514137,42.99518537181288,1.0703418743634046,0.4307428136325371,0.738,0.6175,0.847,0.5348,0.7329,26.0,0.0961504028648164,13.247238466536713,0.6107050032488629,0.0440220922677063,0.1397011046133853,0.285899935022742,0.997238466536712,10.997271537014264,58.36051184881072
91504,1215.5,97.5,8.02139037433155,77.60400222436495,0.5984028358867733,39.28400394876601,0.964965651668118,0.3326581463131317,0.6287,0.5199,0.6547,0.4646,0.6761,27.9,0.5515453834115805,11.415990392663488,0.6186906364860439,0.0461807198224098,0.1245314603879326,0.2300665963099094,0.9979984715601004,11.50608210248822,58.28955586876306
91505,1304.0,117.0,8.97239263803681,90.97045802409282,0.6559913026673126,42.51324340392435,0.991904130762584,0.3067890517736195,0.3784,0.3819,0.1906,0.4833,0.4954,31.0,0.4586310209725743,8.81950491354646,0.6128249782311233,0.0304142306256997,0.1022515238213708,0.2788904092548824,0.9995646224654808,11.555611321420164,59.545381300362116
91506,736.5,88.0,11.948404616429055,84.64045181930939,0.6396628110382753,42.3453614083022,0.9803654124326432,0.3177072257611151,0.3801,0.2789,0.3024,0.451,0.5481,35.3,0.5797852647167716,7.919627792831944,0.6380183035942533,0.0119638018303594,0.1500076691037374,0.2547676261567564,0.9854287028989211,11.552232712840812,55.85916899827946
91601,1777.5,143.5,8.073136427566807,82.89314372962747,0.7542153646098979,45.02090486546573,1.091002059490667,0.448467009842163,0.7094,0.8175,0.1895,0.5688,0.8111,38.8,0.1701560283687943,17.088305489260144,0.5639758528709813,0.0976835602976274,0.0888670504001123,0.3307033553278113,0.998146848238102,11.20823286368504,57.63773755307617
91602,911.5,84.0,9.215578716401536,97.4891476857497,0.9277311876724296,45.47366830513256,1.1478055679160184,0.2713881445467122,0.2947,0.5023,0.0649,0.404,0.3841,39.7,0.3228596997116436,8.363363363363362,0.6327827827827828,0.0717217217217217,0.095995995995996,0.1856356356356356,1.0,11.442610291055203,59.70370094417924
91604,1514.0,125.0,8.256274768824307,84.9334463745865,0.8585841358037865,45.38798023977371,1.1208651972787904,0.2095202551960902,0.3357,0.3883,0.1049,0.2895,0.5857,39.4,0.4398920340507993,6.734636610232907,0.7284320144669971,0.042590340785084,0.0862095843856203,0.1190097589873102,0.9908022324073208,11.79429264036424,56.02284127635472
91605,2853.0,250.0,8.762705923589206,79.91765482217251,0.6851975542857536,42.31825000089267,1.056087880535247,0.586173456054154,0.9398,0.9497,0.6999,0.7343,0.9519,15.9,0.3931248064416228,17.535912030046074,0.4391141053935803,0.020327564177024,0.0846981840709335,0.605161265342471,0.9940566074263368,11.01913721078854,58.18142087971968
91606,2125.5,151.5,7.127734650670431,79.1429106628904,0.656489306822779,43.96644411928071,1.081716730818892,0.5036374270295765,0.8766,0.9041,0.613,0.6714,0.9206,18.9,0.339265923463068,18.462986774430565,0.5109524246877296,0.0501010286554004,0.0394930198383541,0.5365310433504776,0.9949715282880236,11.081773249926078,57.05589676412326
91607,1579.5,118.5,7.502374169040836,87.63362093679308,0.7757338055768668,45.10635419962371,1.0937678090728338,0.2964087064884337,0.6749,0.6725,0.3824,0.4476,0.8024,34.2,0.3081230455966838,12.40645539142318,0.6000195223530943,0.0708336044771263,0.0817661222099303,0.2327064488839721,0.9885468861846816,11.32653564400032,57.68482760365836
91608,5.5,0.0,0.0,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472,0.0135,0.0994,0.0,0.4119,0.0939,69.6,0.0,0.0,1.0,0.0,0.0,0.4107142857142857,1.0,10.949015470111782,60.30633872056646
91702,3416.0,250.0,7.318501170960187,85.86404406923123,0.6206778652493574,39.71486092444505,0.7816767968892524,0.6284534567033058,0.8158,0.7497,0.4432,0.8691,0.9473,15.7,0.584941287543518,11.319055887838443,0.3825969515724484,0.0277027461573091,0.1321467618496366,0.685044054280018,0.9952730079104766,11.319122245432688,57.24855673288184
91706,4103.0,338.0,8.237874725810384,79.46726011075718,0.7951498722698057,43.19556634488539,0.9666210458639736,0.6908621299780823,0.8509,0.8544,0.7706,0.966,0.6993,11.5,0.5965763506514746,13.585764535485206,0.2671080764190633,0.0101110421408372,0.2197117042554659,0.7291261466308021,0.9950203462307744,11.243057115149783,57.73407979786485
91709,3700.0,265.0,7.162162162162162,84.82729611781153,0.7937875402643503,41.52728326840205,0.9699053668564572,0.4857475735165239,0.3725,0.3556,0.2775,0.77,0.3534,32.1,0.7052635757383297,7.145683613944168,0.3291379992596469,0.0412555366921535,0.3996502469971024,0.2871421094956664,0.9981746467367024,11.675069824325366,57.246579754749575
91711,1142.0,101.0,8.84413309982487,81.69818440294617,0.6776880402194762,39.51810323902126,0.8591837453062459,0.3259482615408372,0.3754,0.2222,0.3268,0.5365,0.5585,27.6,0.6541534165826417,5.103617281977519,0.5625432848542965,0.0527942038250492,0.1515369452879441,0.2495338554152682,0.991476213307762,11.6533741280205,57.97176467644954
91722,1870.0,167.0,8.930481283422461,78.1221368352215,0.7276425091808648,42.01939837152241,0.9329240707333586,0.5328739641001112,0.6807,0.5164,0.6964,0.8635,0.6419,16.3,0.6738826815642458,6.533217290397447,0.3729910066724688,0.0350159559036843,0.1619959384972439,0.6352480417754569,0.9978822164200756,11.463283438068746,56.05503456865483
91723,1047.5,113.0,10.787589498806682,84.29545819639317,0.6995319220527666,42.00352205069072,0.9223463319198172,0.5332603044061338,0.7287,0.6743,0.5539,0.8181,0.7173,16.2,0.3885463984425698,9.93097305722556,0.4349810732576263,0.0480961923847695,0.0990870630149187,0.6488532620797149,0.9880316187931418,11.314694014352236,55.29053362082469
91724,1298.5,123.5,9.510974201001156,81.63700932344614,0.6724106453353763,41.19482805847348,0.8849777961737793,0.4831283317436306,0.5778,0.4585,0.5064,0.7943,0.5446,23.4,0.6908970393283252,8.745406824146981,0.4072790901137358,0.0523184601924759,0.1485214348206474,0.552930883639545,0.9985301837270342,11.479575485288674,57.40800164493601
91731,1518.0,137.0,9.025032938076416,78.69355255994596,0.8279304974187552,44.25862765478748,1.0192923938896123,0.7460903267554193,0.9965,0.9573,0.9705,0.9569,0.9965,11.4,0.3412186379928315,17.04194886706145,0.2319421297117123,0.0040778695790929,0.2897060387929506,0.6490904577851849,0.9935817878798624,10.9516307684562,58.805314722313575
91732,3291.0,238.0,7.231844424187177,73.00460951475313,0.8439659630914702,43.96065378388943,0.999906855844812,0.7323248038072421,0.9556,0.893,0.8505,0.9694,0.9496,11.1,0.4339695145382349,16.240999864148893,0.2253769868224426,0.0079642711588099,0.2884628447221845,0.6599816601005298,0.9909998641488929,11.03564744135758,57.09121069112346
91733,2367.5,199.5,8.426610348468849,78.0898517432383,0.9315909137347514,45.24591044362789,1.0885648036887874,0.7609436515883046,0.9602,0.9556,0.7758,0.9807,0.9299,8.5,0.4337107377647918,19.111587083556444,0.2077154098665983,0.0075198472749284,0.2380276115754429,0.7231858077433474,0.9955998416874258,11.064808564281948,56.44102918459198
91740,1256.0,0.0,0.0,86.02162981063628,0.6024401563690784,38.72385221754425,0.7969183758282342,0.3933804631349845,0.6725,0.4064,0.8158,0.6686,0.7578,20.7,0.6528059096866436,8.484759131620654,0.5184475323430762,0.0228152298109174,0.0963104935313847,0.4965906159006302,0.972540636172644,11.476603745670715,57.45283755076769
91741,1085.0,0.0,0.0,60.10107821091309,0.4409320563306549,35.78128100404729,0.6888468312181975,0.3115231592472706,0.2532,0.2164,0.2885,0.5071,0.3163,25.5,0.7155004021601746,5.370029172424382,0.6115461384922463,0.0256026408721019,0.1333103024719791,0.2978274220789191,0.9980807615538154,11.672080743732344,51.67875913396447
91744,4716.0,0.0,0.0,70.35091758516292,0.7289991591230325,43.12991576182508,0.993404031454956,0.6736407851023594,0.7883,0.7357,0.7688,0.9615,0.6309,9.6,0.6877202493900786,10.207860922146637,0.2776140085663895,0.0119551524313429,0.1349584278155707,0.8034391534391534,0.9988536155202822,11.365468995502352,56.02743496586628
91745,2577.0,0.0,0.0,78.5604711444727,0.7299665096456468,42.202692874648335,0.9805080085648658,0.5422773077597252,0.5836,0.4573,0.544,0.8827,0.5116,24.1,0.75475958018062,10.562453819675971,0.2667735947665303,0.0084701472363891,0.4163167474634612,0.4319594874659842,0.998792553479068,11.527094606884422,57.457435454714926
91746,1643.0,0.0,0.0,74.48661221053992,0.7940347690672246,43.70364949520816,1.0238589970738132,0.6536478688095414,0.7977,0.7883,0.6727,0.9756,0.6738,10.8,0.7496848298080964,11.746916307044073,0.2740494070474701,0.0205239729518502,0.1123721499201468,0.8396139862040845,1.0,11.33420541495794,57.67147959488774
91748,3772.0,0.0,0.0,69.6391514262627,0.725385288421932,42.245849590502665,0.9879704980815646,0.5987464288629479,0.7216,0.6462,0.6176,0.9428,0.6228,26.5,0.6434744397246228,9.90855396684226,0.1250142528106542,0.0098515427242252,0.5977286720941369,0.3069257257531185,0.9985177076919568,11.333918409144104,57.743768586099684
91750,1242.0,0.0,0.0,75.7526163617625,0.5709767221958948,38.23728326486808,0.7999485975054025,0.3499134720029967,0.5684,0.2901,0.7265,0.5671,0.719,25.9,0.6851250405975966,8.042229931810025,0.5864935997128843,0.0433664313913147,0.1086254336643139,0.3617956693384376,0.9929417394425172,11.549970736642578,57.60064783623413
91754,2275.0,0.0,0.0,77.84453492559811,0.9834070083718504,46.47461326723125,1.1429058975273456,0.6475969411984511,0.7053,0.569,0.6981,0.9484,0.613,25.6,0.5450121654501217,11.75118602115685,0.1455933052420661,0.0139081238765948,0.6018504876683266,0.3109585408256475,0.9971417626779032,11.332482143188049,57.20532423255512
91755,1281.0,0.0,0.0,78.06354528647896,0.9430234604294998,45.83750520308596,1.1142465923617495,0.6720446368763222,0.8304,0.7444,0.7358,0.9564,0.8059,21.2,0.4493267186392629,12.154591566356272,0.1112499053675524,0.0053372700431523,0.7084185025361496,0.2201529260352789,0.9914830797183738,11.162786259344898,57.591546181802315
91765,2151.0,0.0,0.0,71.73685145912683,0.7157820662371893,40.327143458922905,0.9133878336638922,0.4857711235521836,0.4064,0.3538,0.5041,0.855,0.2607,33.7,0.771367946422651,9.657197095115114,0.2168509811712248,0.0395117321148709,0.5839348387524005,0.1866763790477451,0.9984548484647816,11.568473694269668,59.428597906083255
91766,4205.0,0.0,0.0,80.43980254464172,0.7281559189011343,41.05748105963824,0.9141980217724108,0.6690840581665852,0.8895,0.8398,0.7752,0.9337,0.8685,13.2,0.5285669684670621,14.241120876907804,0.2666110447804134,0.0501891623631629,0.1340535408605089,0.7279802062804781,0.9954687342664384,11.193986616201151,57.81757091396443
91767,3048.0,0.0,0.0,83.22585539230418,0.6391398526970373,40.26361571084992,0.8530199463224444,0.6326389803424088,0.9199,0.7988,0.8413,0.8793,0.9652,13.6,0.55164223669924,14.66035689638174,0.3100069013112491,0.0614413881494626,0.0875283446712018,0.6953366853987972,0.990752242926156,11.23677662833212,56.82595300978015
91768,1933.0,0.0,0.0,89.88944779122892,0.6906217920998884,40.45233461915696,0.8757926774461219,0.6906115112921642,0.9561,0.9,0.7375,0.8725,0.9902,8.8,0.5496609967883906,13.548514516265552,0.2986485342662867,0.0383996839996614,0.0732443641903902,0.7420365093248315,0.9769489038738256,11.17692111887117,58.408735161974334
91770,2616.0,0.0,0.0,84.14766823463165,0.9034983838732158,44.814625713309184,1.0798186730493502,0.693188310638017,0.7719,0.7064,0.6124,0.9603,0.7381,18.6,0.5153724632397618,11.600740616057903,0.0891095775122033,0.006295236492173,0.6392526510688437,0.3007911126073052,0.991398754418448,11.168503714525816,57.49856196360188
91773,1475.5,116.5,7.895628600474415,77.67359884943497,0.598359700343303,39.82241252164262,0.8335648695526513,0.3716622343163204,0.5848,0.4152,0.5585,0.6164,0.6784,22.9,0.7061293031066331,9.237949862032526,0.5354899313098104,0.0322902600833675,0.1594845300299418,0.3612399459872013,0.9934832384195386,11.52747904597774,58.055207157016
91775,1115.0,104.5,9.37219730941704,81.20333194076004,0.6768136061937092,42.26972662863725,0.9450853822249632,0.4878086801874655,0.5602,0.4491,0.5243,0.8091,0.507,32.0,0.6544572468162523,11.523025363068394,0.2601679837808763,0.0144813604203732,0.5223219827051181,0.2433696056932434,0.990028548967686,11.583933637706092,54.67304970554142
91776,1830.0,147.0,8.032786885245901,83.77712310076087,0.7970072791929413,44.409269853007615,1.050077918239198,0.6602003819696662,0.7807,0.7532,0.566,0.9348,0.7457,22.0,0.4240622540876104,13.385109801821104,0.132860203535083,0.0102035350830208,0.6108462774504553,0.2817086234600964,0.9881360471344404,11.253467971746856,56.53683886037545
91780,1824.5,150.0,8.22143052891203,71.29313576860069,0.6481109268448991,41.89702176690295,0.9086827681332748,0.5631826283863856,0.6023,0.5082,0.781,0.8708,0.3633,27.6,0.6054058707067229,9.826752165597927,0.1918101023737203,0.0049780627742153,0.6546855664304196,0.1842726965912926,0.9954156823039711,11.461063587917554,54.911224276629326
91789,1875.5,134.5,7.171420954412157,57.53137359967429,0.6740035491608436,41.62846519599047,0.9283965153750832,0.5343381200227373,0.362,0.245,0.5342,0.9054,0.263,36.1,0.8199716490785951,7.216569591802209,0.1629407641926674,0.0240471759673248,0.6528747855088576,0.1925224158348841,0.9988157672136694,11.72444168004346,57.33042319280312
91790,2214.0,149.0,6.729900632339657,84.29775241367862,0.7844224350933802,42.77354357292952,0.9882124656514356,0.5768599413925304,0.7199,0.5538,0.7567,0.8907,0.6918,16.3,0.6312524538672949,8.768253260506075,0.2795452012038791,0.0266191060082488,0.2172110132649649,0.6206888864117712,0.9899230854977148,11.491374910939784,57.593605173959006
91791,1671.5,150.5,9.003888722704158,75.69968571535898,0.7284955627240629,42.26389171499748,0.9601798788598276,0.5275560638098465,0.6977,0.5655,0.7097,0.8652,0.617,23.4,0.6683035300657834,8.306294613887086,0.2936699899710931,0.0348946964780838,0.2936994867559436,0.5052799244882308,0.999675535366645,11.4769873581646,57.110001119107196
91792,1451.0,140.0,9.648518263266713,61.04739339813902,0.6728542765192642,42.86122981061904,0.9767517004847702,0.6059120710914908,0.6877,0.5251,0.6367,0.9467,0.6692,24.9,0.5745462402765773,11.89438605485773,0.1744744937195591,0.0781530376826454,0.4216867469879518,0.422936426557293,0.9986862342988976,11.4557094024098,56.565704481696876
91801,2416.5,193.5,8.007448789571695,82.97343267567967,0.8153032937492899,44.89325363991138,1.0813613656676588,0.6355335082705943,0.7316,0.6099,0.6031,0.9082,0.7439,26.0,0.3698273705278959,10.718304576144035,0.1683233308327081,0.0271567891972993,0.5250937734433608,0.3275318829707427,0.9901350337584396,11.30933941287155,57.530287555605696
91803,1270.5,125.0,9.838646202282566,88.21272920594042,1.0496975237902906,46.45399363796636,1.1914756969002724,0.6195614766151035,0.7117,0.6316,0.6941,0.928,0.5608,24.6,0.4884158415841584,15.545059642832518,0.1777218506515893,0.0198924360477142,0.4897607391574157,0.3934358408605116,0.9976901330759154,11.24757875743758,58.99345039034647
92397,323.0,55.0,17.027863777089784,7.592926241416902,0.1208685750724342,22.606893135317776,0.3108939522450252,0.3510464934428542,0.2088,0.2936,0.5435,0.1615,0.1437,24.0,0.8050884001724882,14.19252816762206,0.8525400276734533,0.0051393556038742,0.0415101798774461,0.1359952559794425,1.0,11.253779017771214,52.284838571752815
93532,148.0,27.5,18.58108108108108,44.17038446935047,0.1007092593995918,27.993850903975577,0.4957424266288006,0.38271252535504,0.4316,0.4661,0.3963,0.3093,0.4166,13.1,0.7973523421588594,4.299132947976879,0.736271676300578,0.025650289017341,0.0270953757225433,0.226878612716763,0.970014450867052,11.500731418869522,51.98442572842933
93535,5709.5,547.5,9.589281022856644,52.02611333887905,0.2499194683347491,27.959163637474152,0.6044338482824507,0.6542909134183725,0.8292,0.8035,0.8105,0.8164,0.7138,9.6,0.6416415102594392,18.61689635992831,0.3853037513132686,0.216043507817811,0.0254125208577961,0.5337618194178357,0.999097707187442,11.021624652135246,55.62486922257905
93536,4025.5,349.5,8.68215128555459,48.5440476843061,0.1928794241776473,26.760634939340964,0.5233335934698257,0.3888637886461884,0.5228,0.4526,0.4809,0.6142,0.5012,15.5,0.6802640783490731,11.742524018799129,0.5396986039289626,0.1315661782035463,0.0547892029779151,0.3700628024011867,0.9457098889520456,11.486766277484431,53.96687681453884
93543,831.5,101.0,12.146722790138304,31.76122511490661,0.0851503932848338,22.98058697755833,0.3302335412698641,0.6258811652457116,0.6795,0.8737,0.6141,0.7853,0.2445,6.1,0.6993166287015945,17.261671243624953,0.4172616712436249,0.0109062377402903,0.0135739505688505,0.7420949391918399,1.0,11.152342896200478,55.749229023744164
93544,115.5,22.0,19.047619047619047,27.61561297113676,0.0737950477540616,20.97799925981401,0.2732303862555317,0.4586907014019708,0.5895,0.8345,0.259,0.4391,0.3824,3.2,0.8348623853211009,20.672740014015417,0.6874562018220042,0.0,0.0,0.4407848633496846,1.0,11.296757527392444,56.84794323154784
93550,5526.0,462.0,8.360477741585234,57.14577944449961,0.212690366178006,26.621536258576896,0.4856413427625966,0.7113236156834871,0.9497,0.931,0.9409,0.8839,0.7932,6.6,0.5354337580729621,19.57644691476178,0.3032600826983718,0.1434706322621808,0.0249812885731463,0.6886418571551269,0.9986380535208156,11.02506738949063,56.077639780983034
93551,2815.5,241.5,8.577517314864144,49.177988278999365,0.1746683052821826,26.503999230454635,0.4906780539183121,0.4192916105620176,0.4041,0.3591,0.5817,0.6606,0.274,18.1,0.7834492514440646,6.4998715077646025,0.4891882961929586,0.0852821322368662,0.0971217739270898,0.435221557325893,0.99884356988142,11.58182633222492,55.351420880856125
93552,2391.5,238.5,9.972820405603178,49.69823115128572,0.1792989646521955,26.136456698642625,0.4561094623777262,0.6408071827735323,0.7649,0.7304,0.8778,0.8895,0.4849,10.9,0.7566968409384814,12.667450600631758,0.3397892601046782,0.1123331258214014,0.025570081390791,0.7234096516105232,1.0,11.36082268676027,55.80638318285233
93553,137.5,33.0,24.0,27.64748404282965,0.0742451961743475,20.9730163005321,0.272993158027732,0.4564020521826274,0.3573,0.3509,0.1443,0.2198,0.6518,37.0,0.889087656529517,18.133802816901408,0.8204225352112676,0.0088028169014084,0.0,0.1963028169014084,1.0,11.178668772218144,56.82955561423149
93563,11.0,0.0,0.0,14.35191047755754,0.1050630638642161,22.04616623279077,0.2978492127976995,0.3859620390028953,0.231,0.0637,0.1356,0.6011,0.6147,32.8,0.7560975609756098,0.0,0.5945945945945946,0.2387387387387387,0.0,0.2342342342342342,0.6756756756756757,11.397626840606764,49.500454412316415
93591,475.5,66.0,13.8801261829653,15.01068054654448,0.0941865415405274,23.96481613301018,0.3562402076057334,0.6216629753283723,0.6825,0.7006,0.9253,0.8261,0.2358,5.1,0.7106981416373681,11.14441416893733,0.4249318801089918,0.030108991825613,0.0224795640326975,0.7092643051771117,0.9985013623978202,10.965193780508258,54.07943874495955
