ZIP_Code_of_Residence,Total_Births_2018_2022,Total_LBW_Count_2018_2022,LBW_Rate,avg_traffic_pct,avg_diesel_pm,avg_cancer_risk,avg_resp_hazard,avg_ej_index,svi_score,socioeconomic_status,household_characterisitcs,race_ethnicity_minority_status,housing_type_transportation,total_housing_population,total_ownership_population,health_insurance_coverage_pop,educational_attainment,homeownership_rate,poverty_rate,white_prop,black_prop,asian_prop,hispanic_prop,log_median_household_income
90732,935.5,100.0,10.689470871191876,78.22908803195641,0.9252158018792556,28.53691152508371,0.7053348144460928,0.3171985242436316,0.5105,0.324,0.3888,0.528,0.7352,8743,6299,21544,30.3,0.7204620839528766,7.142857142857142,0.6271401395053899,0.04597336715282181,0.10567080351481112,0.3199565178005254,11.65373034156125
90802,1862.0,153.0,8.216970998925886,84.09256942256908,2.0393289420594525,40.21432803245319,1.0060443300749806,0.4959542295254968,0.7363,0.8193,0.2161,0.6623,0.8378,21734,4599,39528,26.7,0.2116039385294929,16.200139958012596,0.4853793861841448,0.14235729281215637,0.07842647205838249,0.38353493951814455,11.150706610490193
90803,1170.0,90.0,7.6923076923076925,78.74956100944,1.0673032173705823,36.63041790123646,0.8868222490238612,0.2499018531980475,0.1889,0.1842,0.0863,0.3382,0.478,17082,7500,31544,33.7,0.4390586582367404,6.475251903092327,0.7472756562115038,0.0345873211409078,0.06939574844436021,0.18332859534413595,11.58885819980283
90813,3438.0,284.0,8.26061663757999,88.81953898254383,1.4821366137351282,39.36702898153313,0.9973467741943052,0.78021193164337,0.9971,0.9848,0.9455,0.911,0.9959,17215,2401,53378,11.1,0.1394713912285797,25.377001509870077,0.3270453147426697,0.10597051093257778,0.11775122560441403,0.6610621283575969,10.790040466146326
90814,897.0,71.5,7.971014492753622,76.96937778802803,1.096971253891931,36.7554334035276,0.8779744686486763,0.3274639704399292,0.4503,0.4632,0.1495,0.4975,0.6072,9267,2998,20555,33.3,0.3235135426783209,11.610288085701876,0.6799691164406698,0.0822274767166916,0.06244269652077402,0.30864257105631426,11.405072957990754
90815,1838.0,141.0,7.671381936887922,88.68977777915185,1.0367931774251102,37.88853744753699,0.9241886808782812,0.270793618993299,0.2883,0.2304,0.1292,0.5048,0.5232,15210,9874,42410,32.1,0.6491781722550953,6.878084146027737,0.651511962393882,0.07567997380668397,0.10961435019528053,0.25529128370635423,11.613358862291498
91001,1489.0,130.0,8.730691739422431,54.95262019582615,0.3460392043584506,34.44972221262053,0.631625782295277,0.4057411150416127,0.4526,0.3368,0.5811,0.6397,0.4079,12408,9822,36326,26.7,0.7915860735009671,7.073036792970895,0.43942888522789675,0.21326194398682044,0.06109280615046678,0.2963481603514552,11.767800214445892
91006,1360.5,81.0,5.953693495038589,72.62536021605227,0.594360466340708,40.74900462806873,0.8519083619921979,0.4910898397749098,0.3673,0.2474,0.799,0.8068,0.1721,10626,7630,31985,32.5,0.7180500658761528,8.22234727693366,0.27405740011254925,0.012599262177202527,0.5459263427749641,0.19455386731695118,11.722845975954964
91007,1796.0,141.0,7.850779510022271,74.22197493965488,0.6214636798632357,41.020171577768174,0.8734404907389764,0.4926497507903105,0.7199,0.462,0.8876,0.7847,0.7358,11860,5936,32546,32.5,0.5005059021922428,9.173734528126593,0.2817154673779483,0.015794048011508376,0.5501243743818743,0.17262564809542363,11.441730169928077
91008,99.0,5.5,5.555555555555555,35.40042037635824,0.4481023612524301,37.2901871335346,0.7198840409129958,0.2970330420621385,0.1158,0.2825,0.2491,0.5586,0.0487,282,261,744,27.2,0.925531914893617,5.779569892473118,0.5389784946236559,0.0,0.375,0.16532258064516128,11.84342992981165
91010,1222.0,109.0,8.919803600654665,73.61626137791053,0.5668816002045289,39.45746857852516,0.7907138326906563,0.5103013112899414,0.7667,0.5953,0.726,0.8006,0.8691,8340,5263,26404,21.1,0.6310551558752998,8.022367194780989,0.3785274930102516,0.04999068033550792,0.16238583410997204,0.5563466915191053,11.46344105987132
91011,553.0,49.5,8.95117540687161,72.20976714481716,0.3899094419861522,34.3153228532768,0.6431172031600267,0.2631364819583239,0.0895,0.0485,0.4954,0.4708,0.0886,6455,5743,20370,38.0,0.889697908597986,3.2664672127127368,0.5833047231350238,0.010692039825396047,0.3068321153563196,0.09828829270685173,12.257392939553231
91016,2074.0,158.0,7.618129218900675,80.32749605697019,0.5803593781870086,40.29473069314389,0.8274309351141218,0.4340216671456793,0.5813,0.5029,0.405,0.7178,0.6014,14912,7281,41706,26.8,0.4882644849785407,9.631294533977334,0.4514370427047965,0.05222131892305485,0.14779302759313281,0.4559322844435943,11.467990858576348
91020,398.0,55.0,13.819095477386934,93.81497011197936,0.4809751564749344,35.020953852569754,0.6834994599017565,0.3439426266402837,0.7895,0.7544,0.8326,0.4992,0.7561,3181,790,7362,28.6,0.2483495756051556,15.248368624317484,0.5406845119190304,0.014782261286456252,0.26275136502863233,0.12598215474763616,11.031189277647456
91024,436.0,55.0,12.614678899082568,55.12968734151916,0.4633044090657185,38.02988935394282,0.7585504019891063,0.2068196855054287,0.1029,0.1076,0.2294,0.4221,0.1645,5018,2822,11137,31.8,0.5623754483858111,6.133979015334948,0.6725854183481302,0.05192359429647565,0.18375033629270918,0.1509281678773204,11.760222947226534
91030,994.5,71.5,7.18954248366013,86.93139943289215,0.7620886891966107,43.80036750854287,1.054757045138676,0.348652661154722,0.2064,0.124,0.2213,0.6215,0.3615,10274,4787,26442,35.2,0.4659334241775355,4.747394951660836,0.4502877779031712,0.03716661023962683,0.33194146635067523,0.18161983222360156,11.758863242713662
91040,1009.0,95.5,9.464816650148665,71.15904091854412,0.3867517195616933,34.895257814096645,0.6764669886361626,0.3222068372640863,0.6292,0.5474,0.4774,0.387,0.7926,7383,5335,20667,24.3,0.7226059867262631,6.642436994883076,0.6840897135478935,0.02902778441968342,0.09966046578355889,0.22270575295299125,11.550442805130176
91042,1349.0,115.0,8.524833209785026,65.53971843968445,0.388686815544331,35.871371864960985,0.7404376069273745,0.3531106400229971,0.769,0.7246,0.7364,0.413,0.8302,9974,5363,26914,18.8,0.5376980148385803,9.310815295549247,0.6411372100741177,0.019100999299384195,0.09189129392676722,0.263763413105203,11.306196454924113
91046,5.5,0.0,0.0,87.01779376385643,0.4062052694247,34.69990198217468,0.6543825534180335,0.2999729193617796,0.5117,0.586,0.7665,0.1524,0.321,78,15,141,0.0,0.1923076923076923,0.0,0.7872340425531915,0.0,0.2127659574468085,0.0,11.397626840606765
91101,1191.5,105.5,8.854385228703315,91.2638489176623,0.787620878074485,44.06551152356316,1.0937550725883014,0.4578062203381032,0.5959,0.4345,0.3801,0.6555,0.7908,10777,1614,19653,32.4,0.1497633849865454,18.984648122815017,0.4418604651162791,0.05775953792369661,0.2564726148857476,0.2971576227390181,11.369412998162824
91103,1393.0,141.0,10.122038765254846,88.40988591148948,0.637820589974315,39.43790437873167,0.8758913128139086,0.6044231031332901,0.8708,0.8105,0.7149,0.7972,0.9218,8776,3981,26414,20.5,0.4536235186873291,18.772775794162037,0.3052232487944933,0.15743365112084515,0.12095557109728715,0.48595722751868076,11.27101949515503
91104,1737.0,134.0,7.714450201496834,71.79474618069261,0.5723880544366511,40.32030974585579,0.8719961778859218,0.4265880015120146,0.6117,0.5614,0.4855,0.6266,0.602,13260,7161,35905,26.5,0.5400452488687782,11.988418063366558,0.4535887298847375,0.06562169385823265,0.09981067988195334,0.3889136366167381,11.449516971777177
91105,580.5,49.5,8.527131782945736,88.74259239425352,0.7182432944042269,42.739282357563845,1.000409116358947,0.2791492031057972,0.2386,0.0772,0.1981,0.4419,0.5805,5647,3249,12434,36.3,0.5753497432264919,5.373463599117554,0.6093602269145919,0.02284903876457611,0.17286479672234478,0.16490702804916482,12.003056423692644
91106,1315.5,108.5,8.247814519194224,87.79741025896688,0.7187987894005083,42.92029689429406,1.0148144377621016,0.4259427776016761,0.4982,0.5485,0.106,0.6448,0.6431,10572,3668,23758,31.1,0.3469542186908815,12.808130013018099,0.4663839079494394,0.07168353420400622,0.20652584722630496,0.30789904673917606,11.421029450265692
91107,1613.0,130.0,8.05951642901426,78.964665665263,0.592998437601046,40.484587730991294,0.8690859837536158,0.3676197641000265,0.3047,0.2497,0.3413,0.6329,0.3355,12675,7692,32387,30.6,0.6068639053254438,5.72726435652681,0.4761977839845309,0.045548018783953835,0.2432092323746969,0.2861790614161628,11.702073667106461
91108,379.0,38.5,10.15831134564644,78.19606551190388,0.6326989745685553,42.20444091838717,0.95473852538073,0.4049640956865175,0.186,0.1398,0.5174,0.7898,0.1136,4004,3298,12559,41.9,0.8236763236763237,9.053268572338562,0.25256787960824906,0.005016322955649335,0.6817421769249145,0.06417708416275181,12.062848717391837
91201,937.5,103.0,10.986666666666666,75.65662458247152,0.7104685588844736,43.46084289371999,0.9947688470593932,0.3413652192342472,0.7754,0.8111,0.81,0.3003,0.7121,8014,2569,22016,21.0,0.3205640129772897,12.917926273518928,0.7797680819383658,0.009836213509001488,0.06366466633578487,0.19934124441636963,11.11396912877489
91202,1058.0,102.0,9.640831758034029,77.39187632450222,0.673562172913108,44.203717812224376,0.987084242027541,0.3077256091210072,0.6585,0.6105,0.7474,0.2657,0.6587,8825,3688,22728,29.5,0.4179036827195467,11.720905785992729,0.7598878717533178,0.01957864307301476,0.11677105689632518,0.1358678989093776,11.410139410319752
91203,913.5,72.5,7.936507936507936,93.8401683735309,0.8588998012951056,46.026747271312296,1.1387333613559307,0.3991727809709931,0.6526,0.8269,0.4525,0.4227,0.4484,6856,1377,16679,28.6,0.2008459743290548,17.97469872294502,0.6433838959170214,0.03387493254991306,0.1600215840278194,0.19119851310030578,11.165493388112674
91204,785.5,86.5,11.012094207511138,93.64377679476142,0.8422140840079637,46.15069339682891,1.160924530869908,0.5124267240506704,0.8515,0.9035,0.5956,0.5626,0.8998,6536,462,17987,27.0,0.0706854345165238,14.432095418812688,0.5886690159934942,0.026457034426673895,0.1571157495256167,0.34692328544320955,11.143338952896963
91205,1623.0,146.0,8.995686999383858,87.49436642229104,0.835076877452174,45.512799155498485,1.1185205953909918,0.4279315455831332,0.8637,0.8836,0.8053,0.4255,0.8795,13708,2140,35609,24.4,0.156113218558506,19.678366662005313,0.6625926443854007,0.018822542301775977,0.12202489162354915,0.2611383023353377,10.973185831039595
91206,1509.5,146.5,9.70520039748261,91.9448326875318,0.7854934443484717,42.74258211645064,1.0336644141312203,0.340122737712892,0.7246,0.6719,0.774,0.3195,0.7532,12591,4509,32050,30.0,0.3581129378127233,13.17272558369976,0.7273487335108689,0.020715922462376912,0.13535021985508144,0.14374187155508764,11.358036179107343
91207,458.0,49.5,10.807860262008736,86.90706111853001,0.64951141368947,42.936555669697626,0.96294641310764,0.2314064171556571,0.376,0.3117,0.6448,0.1524,0.4056,3989,2289,11091,26.5,0.5738280270744548,9.413037598052474,0.8184113244973402,0.00369669101072942,0.0907943377513299,0.06581913263006041,11.580434569552633
91208,650.0,49.5,7.615384615384616,83.43268636990159,0.4571537784684294,35.294327278456606,0.6801586905209198,0.2567996264027985,0.3643,0.4012,0.6431,0.3943,0.1993,5919,3788,15358,34.6,0.6399729684068255,6.607270598946478,0.6313325095922482,0.0059829615659751575,0.13409637770696495,0.144761657020225,11.6305751584036
91210,88.0,0.0,0.0,93.0177781075362,0.8300015532962002,46.22515794422282,1.1671916283906218,0.4419340953524977,0.2649,0.2889,0.1246,0.3592,0.4392,164,30,310,38.0,0.1829268292682926,11.29032258064516,0.864516129032258,0.0,0.13548387096774195,0.22903225806451613,11.397626840606765
91214,1193.0,120.0,10.05867560771165,74.06802673390668,0.3874765843433913,34.99743865733045,0.6900943434475018,0.2829863941143426,0.3333,0.1942,0.4027,0.5144,0.467,10590,7737,32266,32.5,0.7305949008498583,4.037843185753154,0.5659473163492456,0.006894632698491219,0.26759213455354935,0.16080262181548355,11.745425111208464
91301,885.0,93.5,10.564971751412427,61.88207334526126,0.3472026033150798,30.95298942099912,0.6729277723668594,0.1815123071982907,0.1649,0.093,0.3928,0.2844,0.3123,8846,7088,25131,39.6,0.8012661089758083,4.698146094121376,0.7452860085564886,0.01576612264300428,0.06738234828077959,0.16094913642845823,11.967701236685123
91302,785.0,66.0,8.40764331210191,52.38878040766252,0.3506934595473506,33.61557031068411,0.6838932543308855,0.1714807695309149,0.2117,0.2585,0.3644,0.1983,0.2317,9644,6946,26292,36.6,0.7202405640812941,9.107834941864883,0.7745269397370621,0.026255794513260888,0.10509917166957976,0.06976213998024167,12.059027494866235
91303,1792.0,148.0,8.258928571428571,79.19105032608725,0.5525950594406854,37.99535455866888,0.8614740071413748,0.5655319605465515,0.8053,0.8766,0.3725,0.7575,0.8447,10270,2336,30562,17.1,0.227458617332035,17.61784979255823,0.3535003756819444,0.038515566299696186,0.10600764431086865,0.5921400803632682,11.257219981530637
91304,2632.5,215.5,8.186134852801521,76.6441860503278,0.4772437056047556,37.08887048021721,0.8022042085869533,0.4737898547813469,0.8836,0.7959,0.7312,0.6878,0.9809,18276,9273,53950,22.0,0.5073867367038739,12.328716731961228,0.423568577682135,0.04837315381927201,0.15889569423752506,0.4289024995861612,11.285686036993697
91306,2322.0,201.0,8.656330749354005,72.92974713268603,0.5362962228029845,38.07654099872254,0.8447732666761526,0.5454452039492134,0.8532,0.8614,0.7103,0.7609,0.8268,14466,8155,49352,21.7,0.5637356560210148,18.774767488879903,0.33568540234532956,0.032996360695511526,0.18329963606955116,0.4962596037201779,11.319097967990071
91307,1001.5,86.5,8.637044433349974,68.94195599741404,0.3684063624824365,35.00041304538164,0.7243079127308297,0.2675250835705739,0.276,0.3374,0.2752,0.4295,0.2636,8527,6936,25247,32.5,0.8134162073413862,6.236203090507726,0.6100993377483444,0.04525386313465784,0.1782560706401766,0.15369757174392937,11.782013229813476
91311,1656.5,136.5,8.240265620283731,76.77441107493773,0.4561792045210338,36.30869687628292,0.7603589247300322,0.3533940659324604,0.5544,0.3404,0.478,0.5802,0.7787,14220,9405,39824,28.1,0.6613924050632911,6.095133844163598,0.5107722161409095,0.06182207184794507,0.17897303214250174,0.27987859488506317,11.62778868655966
91316,1648.0,170.0,10.315533980582524,88.85942634029846,0.7708125504572749,40.387354754990106,1.011936420693413,0.2595432620702082,0.4994,0.4813,0.3789,0.2941,0.5771,12625,6371,28497,29.2,0.5046336633663366,8.555286521388217,0.7504649612239885,0.023756886689827,0.06688423342808014,0.14998069972277783,11.354562592970932
91321,1777.5,146.5,8.241912798874825,70.8399325944569,0.3657491621380641,35.05875261223783,0.6586418883988447,0.4552933700900721,0.7614,0.6,0.6958,0.6782,0.905,11068,6579,34197,19.3,0.5944163353812794,9.689549628334063,0.49365981635330125,0.02119224602827576,0.07823932371374435,0.5376184229704125,11.34454231567363
91324,1413.0,139.0,9.83722576079264,64.89553164973441,0.5177130974817148,37.4734703414495,0.8081946352791021,0.4284856661365555,0.7468,0.676,0.5284,0.6878,0.8517,10084,4904,29651,27.8,0.4863149543831813,11.646046261430877,0.37446207638515333,0.057053523399677245,0.20098171059709521,0.38612829478214095,11.51378509538211
91325,1540.5,139.5,9.055501460564752,65.98068714627732,0.5072602250660624,37.95428439893965,0.8420418261730651,0.4281628920575225,0.7444,0.7287,0.5249,0.6499,0.7607,12773,5807,35368,28.8,0.4546308619744774,16.911950924388666,0.41990038551368997,0.05754565663955877,0.16093086079297633,0.38056110532684245,11.336820544786644
91326,1465.0,137.0,9.351535836177474,70.25831301417712,0.4723147681789156,36.51402397945197,0.7611607310620097,0.3409277297626572,0.2099,0.1754,0.4224,0.6006,0.1837,12719,9611,36473,32.2,0.755641166758393,6.363860504616059,0.4466208256855601,0.08289729611264827,0.31257704846177026,0.13415335725830754,11.864778803629743
91331,5749.5,461.5,8.02678493782068,78.12737379271624,0.6124675634351772,39.040236924165896,0.8798488552748738,0.6841807156826951,0.9298,0.8918,0.8511,0.9569,0.861,22995,14495,99424,8.5,0.6303544248749728,16.028415694761733,0.3400064125686345,0.01905735241072502,0.04582982645986133,0.880255300388762,11.250807170249699
91335,4072.0,307.0,7.539292730844793,69.14365102496606,0.5548432761980896,38.84298451474535,0.8850578830480743,0.5168914557019366,0.886,0.8292,0.7816,0.7309,0.9287,24392,11934,76256,19.8,0.4892587733683174,11.898960574405764,0.392713652505249,0.04134373622955494,0.12448482334949065,0.5254153814251277,11.220324648640798
91340,1989.5,162.5,8.16788137723046,77.13252898778441,0.5574040752790936,38.315068860673726,0.8448482709835545,0.7028510342608147,0.8082,0.8579,0.6315,0.9671,0.6234,8685,5386,34751,10.0,0.6201496833621186,11.633450117741658,0.38510137269542244,0.019929929355005455,0.026678536557348802,0.9144219171787951,11.179743808447082
91342,5263.0,420.0,7.980239407182216,74.87091297793465,0.4719736945350166,36.54825820358351,0.7713043310632711,0.6052905453016993,0.8614,0.7474,0.8204,0.8788,0.8812,24927,16724,91834,14.7,0.6709190837244755,13.062216461438755,0.4302225102613956,0.03792395765824152,0.07724130481745517,0.7437351479801253,11.39935355008531
91343,3312.0,272.0,8.212560386473431,80.66672293991668,0.5835929278238837,39.04586625386237,0.8938388389569246,0.5365734179709521,0.9175,0.8567,0.8592,0.8045,0.9195,18045,8940,62984,19.1,0.4954280964256026,17.75354865254063,0.311854161062143,0.05030620480116468,0.13552133938885635,0.5935942272087098,11.26176816720082
91344,2289.5,192.5,8.407949333915703,74.61735489334815,0.5306077873113264,37.68205516612102,0.8238245817216283,0.384138646627066,0.6164,0.5304,0.5886,0.5768,0.6257,17596,12761,53378,25.0,0.7252216412821095,7.218447142698007,0.5399910883368608,0.030076863094575024,0.17472429542163306,0.31753369722624486,11.625334084289157
91345,967.5,88.0,9.095607235142118,91.8764701278508,0.6795087475885748,38.96482015302192,0.8913263517534957,0.5406913536328023,0.783,0.6211,0.7341,0.8329,0.883,5410,4062,18166,16.0,0.7508317929759705,7.759320383096152,0.3144310372815324,0.020291109788431363,0.10318705697743628,0.6715545695579244,11.44702067758251
91350,2233.0,172.0,7.702642185400806,53.85753204459942,0.2816793752050139,34.136314459265336,0.6053075092602622,0.2872484104058339,0.2661,0.1532,0.3326,0.5518,0.3783,13223,10796,42815,27.8,0.8164561748468577,6.402141028624622,0.5712357458692111,0.0440539911566209,0.12897370258319757,0.3054456597626251,11.83229514012029
91351,1785.5,148.5,8.316998039764771,62.11154700183599,0.3162323759537397,34.121754707798594,0.623740742756845,0.4401124327445595,0.6579,0.5398,0.7399,0.6759,0.5852,10311,7646,32677,18.8,0.7415381631267578,9.465373198274015,0.5548550968571166,0.029715090124552437,0.06971264191939285,0.514612724546317,11.554201756282067
91352,2467.0,192.0,7.782732063234699,83.74434389273057,0.6583420068017056,40.59517881332209,0.9968138006146005,0.6142184031388257,0.9053,0.8778,0.8216,0.7949,0.8835,12175,6468,45398,11.9,0.5312525667351129,13.170763799039495,0.4106927479660534,0.022258283809565578,0.04844192013333041,0.6979232911558957,11.129202278980468
91354,1546.0,134.0,8.667529107373868,43.8957051321806,0.2899543423528977,34.25243536912677,0.621129889522598,0.2778826191674875,0.0918,0.1152,0.1506,0.5048,0.1414,10808,8567,33029,32.8,0.7926535899333826,4.945670268470596,0.5847634613638427,0.05154514361814825,0.19576863706528647,0.19440661036956325,11.887532660691894
91355,1387.5,112.5,8.108108108108109,62.72499122237912,0.3524689518570816,35.22198623228594,0.6554821766875629,0.2671135705354031,0.4778,0.355,0.4542,0.4108,0.6095,11898,7676,30216,32.9,0.6451504454530174,8.884413483442835,0.6712667965267919,0.024662418699858035,0.11895407573706626,0.2158869556604708,11.605978554006
91356,1458.5,147.0,10.0788481316421,87.94970475705604,0.7379162812390823,39.95379635372039,0.9972195644845028,0.2947986666700993,0.6094,0.5018,0.602,0.3626,0.7161,11903,6842,30428,32.1,0.5748130723347056,9.225791692538971,0.6765253766462956,0.06193012843556979,0.07336841073237688,0.1656916892708912,11.566589447055774
91361,630.0,77.0,12.22222222222222,39.10190380402068,0.3068211542033359,28.92933618885202,0.6243767351750901,0.1531905016047283,0.1813,0.1684,0.2474,0.2374,0.3418,7752,5396,18661,33.7,0.696078431372549,6.105689756305658,0.7716632005545779,0.011464832293499707,0.0804138004585933,0.10974244120940649,11.75433320589002
91362,1331.0,116.0,8.715251690458302,85.64577629135059,0.3954044917366492,30.460117124731887,0.7060679116282764,0.1735812709618649,0.2982,0.2287,0.365,0.3127,0.4264,13856,9725,36701,30.4,0.7018620092378753,8.433505575197172,0.7527060103345118,0.019010062550992655,0.09325537122654337,0.16565134620614633,11.820395458727704
91364,1216.0,104.5,8.59375,83.3758464662839,0.5856641937241878,38.3652284881266,0.9025441403812235,0.2225876835472882,0.3982,0.2766,0.3569,0.3552,0.6008,10308,6895,28574,32.6,0.6688979433449748,6.751260212063272,0.685624891361029,0.055970797844602814,0.10328524248218321,0.13151399269946115,11.762173314903869
91367,2301.0,195.0,8.47457627118644,82.52661351689834,0.6130437992968908,38.46342819205173,0.9101378363656516,0.3083472407729559,0.4965,0.4257,0.3604,0.404,0.6286,18234,8925,44849,35.3,0.4894702204672589,11.441754714457671,0.6558557353662342,0.07246667558289867,0.12843832196513752,0.15454059114618163,11.57453783409775
91381,791.0,82.5,10.429835651074589,59.04441472868674,0.2596476826403511,33.153020003733985,0.5817956353278324,0.3035771449584643,0.3316,0.3491,0.4693,0.5864,0.2265,6817,4266,20864,33.9,0.6257884700014669,4.9031825153374236,0.5052722392638037,0.055646088957055216,0.2384010736196319,0.19699003067484663,11.910848872478363
91384,1164.5,96.5,8.286818376985831,62.26906429844025,0.2200292919059288,31.650978596359774,0.6148853170010176,0.3090730112611298,0.4702,0.383,0.2694,0.6204,0.6107,7103,6032,23478,22.6,0.8492186400112628,3.4644871980326917,0.5452770143208447,0.048567915521481264,0.08650368870244467,0.4146173875307392,11.755212602931618
91387,2489.5,201.5,8.093994778067886,82.84294106208523,0.3881198001002579,34.023129094717305,0.6387957798819777,0.4434996823795021,0.548,0.4889,0.4739,0.6555,0.5174,14036,9012,46806,23.6,0.6420632658877173,10.249508672989831,0.510082884730411,0.07372041356917029,0.0978595231991797,0.43401264633000086,11.618095962575769
91390,762.0,71.5,9.383202099737533,29.431663540879992,0.2124410436159618,31.51085022474666,0.5319941405182881,0.235029743892295,0.1444,0.1064,0.2387,0.3785,0.3117,6194,5412,18835,27.4,0.8737487891507911,5.272054939249868,0.6867406233491812,0.021817221341785525,0.05430533544638141,0.26524035921817224,11.887690786828754
91401,2031.5,144.5,7.112970711297072,72.7592928711677,0.6713201200806261,42.917723434595175,1.0557687833918663,0.4539422160972745,0.7877,0.8655,0.4745,0.6034,0.8065,14963,5073,39158,25.1,0.3390362895141349,17.348579596212257,0.52073815053983,0.054161668240639116,0.04811250925240563,0.44158860614104495,11.191010751555998
91402,3907.0,345.0,8.830304581520348,73.22338795823549,0.6111234800078933,40.7666788202387,0.97817909773954,0.687264184467358,0.9801,0.9725,0.9235,0.9008,0.9085,20036,7194,67532,15.1,0.3590537033339988,19.086801006815136,0.18378792116225326,0.03232406494252028,0.15177296613038552,0.7005019356168215,10.917449311583729
91403,1463.0,135.5,9.26179084073821,93.45735075946487,0.8933472700757047,43.47546448090147,1.1603736205659914,0.2298941992858332,0.314,0.3924,0.1251,0.3541,0.4519,11923,5000,25887,37.9,0.4193575442422209,7.582956696411326,0.6939776721906749,0.06049368408853865,0.08143083400934832,0.16564298682736509,11.589608689741185
91405,3179.5,253.5,7.972951721968863,71.2668088966387,0.6424361901830707,41.62533140064497,1.0431093096626722,0.6435906725265481,0.9515,0.9444,0.7764,0.7705,0.9623,18370,4943,55140,19.3,0.2690800217746325,19.653387675605487,0.36855962922219615,0.04275847144325621,0.08989919027609962,0.6098176768678654,10.974471674086764
91406,2936.0,229.0,7.799727520435967,85.52884891536307,0.6730580593929516,41.52230350364591,1.0877837468357294,0.5690094218228458,0.8608,0.8801,0.7486,0.7394,0.792,18792,7367,53211,18.1,0.3920285227756492,16.81620241759892,0.3862527216758015,0.0440723778061416,0.07434867482543735,0.5763758540430963,11.181904343985003
91411,1385.5,137.5,9.924215084806928,81.32541519976077,0.7015713478075895,42.13634079862384,1.084656358383124,0.4830869894866494,0.8327,0.8865,0.4629,0.681,0.8876,9218,2735,23410,27.2,0.2967021045779995,17.15142049052303,0.4611000886487399,0.07264975304993879,0.08864873992148255,0.476972434463253,11.207337365538308
91423,1573.5,133.5,8.484270734032412,87.76854543433926,0.8074471426114458,43.492890782554944,1.113497292716598,0.2440314126070571,0.3029,0.4982,0.0991,0.3048,0.3772,14902,5652,31673,40.1,0.3792779492685545,7.830245068738792,0.7297008210903828,0.04970585459464561,0.05448768364425709,0.13883033944694373,11.554115391795092
91436,711.0,77.0,10.829817158931084,74.9532654987046,0.66197965634688,41.14568858605168,0.9976832908076112,0.1525813145079427,0.1766,0.1637,0.3662,0.128,0.2903,5965,4624,16137,34.8,0.7751886001676446,6.454601605929586,0.8381099444101298,0.020877084620135888,0.04502779493514515,0.07745521927115503,11.953410166179433
91501,936.5,100.5,10.731446876668446,69.79367280956225,0.6222056580092358,40.44766801677347,0.9806278817932804,0.2875415031813597,0.6222,0.6082,0.7184,0.3127,0.5249,7731,2925,18945,28.6,0.3783469150174621,12.25265157511477,0.7341037412273759,0.01672734948023851,0.0871721808875521,0.16653474750672786,11.292253855887797
91502,532.5,77.0,14.460093896713616,87.18601794969904,0.7514600718514137,42.99518537181288,1.0703418743634046,0.4307428136325371,0.738,0.6175,0.847,0.5348,0.7329,5585,537,12278,26.0,0.0961504028648164,13.247238466536713,0.6107050032488629,0.0440220922677063,0.1397011046133853,0.285899935022742,10.997271537014264
91504,1215.5,97.5,8.02139037433155,77.60400222436495,0.5984028358867733,39.28400394876601,0.964965651668118,0.3326581463131317,0.6287,0.5199,0.6547,0.4646,0.6761,10224,5639,27424,27.9,0.5515453834115805,11.415990392663488,0.6186906364860439,0.046180719822409844,0.1245314603879326,0.2300665963099094,11.50608210248822
91505,1304.0,117.0,8.97239263803681,90.97045802409282,0.6559913026673126,42.51324340392435,0.991904130762584,0.3067890517736195,0.3784,0.3819,0.1906,0.4833,0.4954,13017,5970,32142,31.0,0.4586310209725743,8.81950491354646,0.6128249782311233,0.030414230625699715,0.10225152382137082,0.27889040925488245,11.555611321420164
91506,736.5,88.0,11.948404616429055,84.64045181930939,0.6396628110382753,42.3453614083022,0.9803654124326432,0.3177072257611151,0.3801,0.2789,0.3024,0.451,0.5481,8103,4698,19274,35.3,0.5797852647167716,7.919627792831944,0.6380183035942533,0.011963801830359425,0.15000766910373742,0.25476762615675647,11.552232712840812
91601,1777.5,143.5,8.073136427566807,82.89314372962747,0.7542153646098979,45.02090486546573,1.091002059490667,0.448467009842163,0.7094,0.8175,0.1895,0.5688,0.8111,17625,2999,35549,38.8,0.1701560283687943,17.088305489260144,0.5639758528709813,0.0976835602976274,0.08886705040011231,0.3307033553278113,11.20823286368504
91602,911.5,84.0,9.215578716401536,97.4891476857497,0.9277311876724296,45.47366830513256,1.1478055679160184,0.2713881445467122,0.2947,0.5023,0.0649,0.404,0.3841,10057,3247,19980,39.7,0.3228596997116436,8.363363363363362,0.6327827827827828,0.07172172172172173,0.095995995995996,0.18563563563563565,11.442610291055203
91604,1514.0,125.0,8.256274768824307,84.9334463745865,0.8585841358037865,45.38798023977371,1.1208651972787904,0.2095202551960902,0.3357,0.3883,0.1049,0.2895,0.5857,14449,6356,31778,39.4,0.4398920340507993,6.734636610232907,0.7284320144669971,0.04259034078508403,0.0862095843856203,0.1190097589873102,11.794292640364239
91605,2853.0,250.0,8.762705923589206,79.91765482217251,0.6851975542857536,42.31825000089267,1.056087880535247,0.586173456054154,0.9398,0.9497,0.6999,0.7343,0.9519,16145,6347,51347,15.9,0.3931248064416228,17.535912030046074,0.43911410539358037,0.020327564177024044,0.08469818407093352,0.605161265342471,11.01913721078854
