Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2020,Place of Residence,90640,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90640,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90640,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90640,2000 - 2499 grams,39,11/10/2025
Birth,2020,Place of Residence,90640,2500 - 2999 grams,118,11/10/2025
Birth,2020,Place of Residence,90640,3000 - 3499 grams,248,11/10/2025
Birth,2020,Place of Residence,90640,3500 - 3999 grams,188,11/10/2025
Birth,2020,Place of Residence,90640,4000 - 5999 grams,38,11/10/2025
Birth,2020,Place of Residence,90640,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90650,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90650,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90650,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90650,2000 - 2499 grams,46,11/10/2025
Birth,2020,Place of Residence,90650,2500 - 2999 grams,166,11/10/2025
Birth,2020,Place of Residence,90650,3000 - 3499 grams,405,11/10/2025
Birth,2020,Place of Residence,90650,3500 - 3999 grams,292,11/10/2025
Birth,2020,Place of Residence,90650,4000 - 5999 grams,84,11/10/2025
Birth,2020,Place of Residence,90650,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,90660,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90660,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90660,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90660,2000 - 2499 grams,18,11/10/2025
Birth,2020,Place of Residence,90660,2500 - 2999 grams,104,11/10/2025
Birth,2020,Place of Residence,90660,3000 - 3499 grams,230,11/10/2025
Birth,2020,Place of Residence,90660,3500 - 3999 grams,154,11/10/2025
Birth,2020,Place of Residence,90660,4000 - 5999 grams,43,11/10/2025
Birth,2020,Place of Residence,90660,Unreliable/Unknown,<11,11/10/2025
