Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2021,Place of Residence,91209,3000 - 3499 grams,0,11/10/2025
Birth,2021,Place of Residence,91209,3500 - 3999 grams,0,11/10/2025
Birth,2021,Place of Residence,91209,4000 - 5999 grams,0,11/10/2025
Birth,2021,Place of Residence,91209,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91210,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91210,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,91210,1500 - 1999 grams,0,11/10/2025
Birth,2021,Place of Residence,91210,2000 - 2499 grams,0,11/10/2025
Birth,2021,Place of Residence,91210,2500 - 2999 grams,0,11/10/2025
Birth,2021,Place of Residence,91210,3000 - 3499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91210,3500 - 3999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91210,4000 - 5999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91210,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91214,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91214,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91214,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91214,2000 - 2499 grams,13,11/10/2025
Birth,2021,Place of Residence,91214,2500 - 2999 grams,49,11/10/2025
Birth,2021,Place of Residence,91214,3000 - 3499 grams,98,11/10/2025
Birth,2021,Place of Residence,91214,3500 - 3999 grams,57,11/10/2025
Birth,2021,Place of Residence,91214,4000 - 5999 grams,18,11/10/2025
Birth,2021,Place of Residence,91214,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91301,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91301,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,91301,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91301,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91301,2500 - 2999 grams,33,11/10/2025
Birth,2021,Place of Residence,91301,3000 - 3499 grams,75,11/10/2025
Birth,2021,Place of Residence,91301,3500 - 3999 grams,44,11/10/2025
Birth,2021,Place of Residence,91301,4000 - 5999 grams,18,11/10/2025
Birth,2021,Place of Residence,91301,Unreliable/Unknown,0,11/10/2025
