Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2019,Place of Residence,91101,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91101,2000 - 2499 grams,11,11/10/2025
Birth,2019,Place of Residence,91101,2500 - 2999 grams,56,11/10/2025
Birth,2019,Place of Residence,91101,3000 - 3499 grams,98,11/10/2025
Birth,2019,Place of Residence,91101,3500 - 3999 grams,64,11/10/2025
Birth,2019,Place of Residence,91101,4000 - 5999 grams,14,11/10/2025
Birth,2019,Place of Residence,91101,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91103,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,91103,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91103,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91103,2000 - 2499 grams,15,11/10/2025
Birth,2019,Place of Residence,91103,2500 - 2999 grams,56,11/10/2025
Birth,2019,Place of Residence,91103,3000 - 3499 grams,114,11/10/2025
Birth,2019,Place of Residence,91103,3500 - 3999 grams,54,11/10/2025
Birth,2019,Place of Residence,91103,4000 - 5999 grams,14,11/10/2025
Birth,2019,Place of Residence,91103,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91104,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91104,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91104,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91104,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91104,2500 - 2999 grams,52,11/10/2025
Birth,2019,Place of Residence,91104,3000 - 3499 grams,160,11/10/2025
Birth,2019,Place of Residence,91104,3500 - 3999 grams,101,11/10/2025
Birth,2019,Place of Residence,91104,4000 - 5999 grams,23,11/10/2025
Birth,2019,Place of Residence,91104,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91105,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,91105,1000 - 1499 grams,0,11/10/2025
Birth,2019,Place of Residence,91105,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91105,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91105,2500 - 2999 grams,22,11/10/2025
Birth,2019,Place of Residence,91105,3000 - 3499 grams,49,11/10/2025
Birth,2019,Place of Residence,91105,3500 - 3999 grams,39,11/10/2025
Birth,2019,Place of Residence,91105,4000 - 5999 grams,12,11/10/2025
Birth,2019,Place of Residence,91105,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91106,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91106,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91106,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91106,2000 - 2499 grams,15,11/10/2025
Birth,2019,Place of Residence,91106,2500 - 2999 grams,63,11/10/2025
Birth,2019,Place of Residence,91106,3000 - 3499 grams,118,11/10/2025
Birth,2019,Place of Residence,91106,3500 - 3999 grams,68,11/10/2025
Birth,2019,Place of Residence,91106,4000 - 5999 grams,17,11/10/2025
Birth,2019,Place of Residence,91106,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91107,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91107,1000 - 1499 grams,0,11/10/2025
Birth,2019,Place of Residence,91107,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91107,2000 - 2499 grams,15,11/10/2025
Birth,2019,Place of Residence,91107,2500 - 2999 grams,62,11/10/2025
Birth,2019,Place of Residence,91107,3000 - 3499 grams,137,11/10/2025
Birth,2019,Place of Residence,91107,3500 - 3999 grams,103,11/10/2025
Birth,2019,Place of Residence,91107,4000 - 5999 grams,24,11/10/2025
Birth,2019,Place of Residence,91107,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91108,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,91108,1000 - 1499 grams,0,11/10/2025
Birth,2019,Place of Residence,91108,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91108,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91108,2500 - 2999 grams,11,11/10/2025
Birth,2019,Place of Residence,91108,3000 - 3499 grams,33,11/10/2025
Birth,2019,Place of Residence,91108,3500 - 3999 grams,19,11/10/2025
Birth,2019,Place of Residence,91108,4000 - 5999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91108,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91125,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,91125,1000 - 1499 grams,0,11/10/2025
Birth,2019,Place of Residence,91125,1500 - 1999 grams,0,11/10/2025
Birth,2019,Place of Residence,91125,2000 - 2499 grams,0,11/10/2025
Birth,2019,Place of Residence,91125,2500 - 2999 grams,0,11/10/2025
Birth,2019,Place of Residence,91125,3000 - 3499 grams,0,11/10/2025
Birth,2019,Place of Residence,91125,3500 - 3999 grams,0,11/10/2025
Birth,2019,Place of Residence,91125,4000 - 5999 grams,0,11/10/2025
Birth,2019,Place of Residence,91125,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91126,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,91126,1000 - 1499 grams,0,11/10/2025
