Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2022,Place of Residence,90041,2500 - 2999 grams,45,11/10/2025
Birth,2022,Place of Residence,90041,3000 - 3499 grams,91,11/10/2025
Birth,2022,Place of Residence,90041,3500 - 3999 grams,42,11/10/2025
Birth,2022,Place of Residence,90041,4000 - 5999 grams,17,11/10/2025
Birth,2022,Place of Residence,90041,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,90042,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90042,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90042,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90042,2000 - 2499 grams,29,11/10/2025
Birth,2022,Place of Residence,90042,2500 - 2999 grams,104,11/10/2025
Birth,2022,Place of Residence,90042,3000 - 3499 grams,231,11/10/2025
Birth,2022,Place of Residence,90042,3500 - 3999 grams,118,11/10/2025
Birth,2022,Place of Residence,90042,4000 - 5999 grams,40,11/10/2025
Birth,2022,Place of Residence,90042,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,90043,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90043,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90043,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90043,2000 - 2499 grams,28,11/10/2025
Birth,2022,Place of Residence,90043,2500 - 2999 grams,89,11/10/2025
Birth,2022,Place of Residence,90043,3000 - 3499 grams,173,11/10/2025
Birth,2022,Place of Residence,90043,3500 - 3999 grams,113,11/10/2025
Birth,2022,Place of Residence,90043,4000 - 5999 grams,36,11/10/2025
Birth,2022,Place of Residence,90043,Unreliable/Unknown,<11,11/10/2025
Birth,2022,Place of Residence,90044,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90044,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90044,1500 - 1999 grams,24,11/10/2025
Birth,2022,Place of Residence,90044,2000 - 2499 grams,62,11/10/2025
Birth,2022,Place of Residence,90044,2500 - 2999 grams,249,11/10/2025
Birth,2022,Place of Residence,90044,3000 - 3499 grams,440,11/10/2025
Birth,2022,Place of Residence,90044,3500 - 3999 grams,264,11/10/2025
Birth,2022,Place of Residence,90044,4000 - 5999 grams,66,11/10/2025
Birth,2022,Place of Residence,90044,Unreliable/Unknown,<11,11/10/2025
Birth,2022,Place of Residence,90045,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90045,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90045,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90045,2000 - 2499 grams,15,11/10/2025
Birth,2022,Place of Residence,90045,2500 - 2999 grams,76,11/10/2025
Birth,2022,Place of Residence,90045,3000 - 3499 grams,143,11/10/2025
Birth,2022,Place of Residence,90045,3500 - 3999 grams,107,11/10/2025
Birth,2022,Place of Residence,90045,4000 - 5999 grams,29,11/10/2025
Birth,2022,Place of Residence,90045,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,90046,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,90046,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90046,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90046,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90046,2500 - 2999 grams,65,11/10/2025
Birth,2022,Place of Residence,90046,3000 - 3499 grams,120,11/10/2025
Birth,2022,Place of Residence,90046,3500 - 3999 grams,77,11/10/2025
Birth,2022,Place of Residence,90046,4000 - 5999 grams,11,11/10/2025
Birth,2022,Place of Residence,90046,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,90047,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90047,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90047,1500 - 1999 grams,11,11/10/2025
Birth,2022,Place of Residence,90047,2000 - 2499 grams,29,11/10/2025
Birth,2022,Place of Residence,90047,2500 - 2999 grams,114,11/10/2025
Birth,2022,Place of Residence,90047,3000 - 3499 grams,194,11/10/2025
Birth,2022,Place of Residence,90047,3500 - 3999 grams,97,11/10/2025
Birth,2022,Place of Residence,90047,4000 - 5999 grams,27,11/10/2025
Birth,2022,Place of Residence,90047,Unreliable/Unknown,<11,11/10/2025
Birth,2022,Place of Residence,90048,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90048,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90048,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90048,2000 - 2499 grams,17,11/10/2025
Birth,2022,Place of Residence,90048,2500 - 2999 grams,51,11/10/2025
Birth,2022,Place of Residence,90048,3000 - 3499 grams,88,11/10/2025
Birth,2022,Place of Residence,90048,3500 - 3999 grams,52,11/10/2025
Birth,2022,Place of Residence,90048,4000 - 5999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90048,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,90049,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,90049,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90049,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90049,2000 - 2499 grams,14,11/10/2025
